algo,maze_type,pop_size,instance_seed,trial_seed,success_overall,success_postdisruption,iterations,path_length,optimal_length,path_optimality,time_to_half_entropy,diversity_floor,mean_entropy,adaptation_time,entropy_history
ACO,U-Trap,50,1,1009,True,True,221,181,61,2.9672131147540983,,5.523856189774728,4.773115121745362,,"[0.0, 3.1227751250165565, 3.9149467502972346, 4.663465189601648, 4.863465189601648, 5.103465189601649, 5.053660689688187, 5.188758439731457, 4.99656563024272, 4.831272380112912, 5.053660689688186, 5.123856189774726, 5.213660689688188, 5.023465189601649, 5.103465189601648, 5.133660689688187, 5.323856189774727, 5.308758439731457, 5.268758439731456, 5.253660689688188, 5.363856189774728, 5.348758439731458, 5.523856189774728]"
ACO,U-Trap,50,1,1007,True,True,387,235,61,3.8524590163934427,,5.333660689688188,4.554779326521489,,"[0.0, 1.4603283888251837, 2.2343342862115487, 3.1904903797667554, 3.270490379766755, 3.310490379766755, 4.283535941154654, 4.34146788019945, 4.212180011265246, 4.4443728207539825, 4.273786320494366, 4.3879764393853, 4.429275070710713, 4.413660689688186, 4.588758439731455, 4.693660689688187, 4.733660689688187, 4.773660689688187, 4.819470570797253, 4.890826500686662, 4.8438561897747245, 4.890826500686661, 5.078562939644918, 5.348758439731458, 5.308758439731458, 5.293660689688188, 5.443856189774727, 5.403856189774728, 5.443856189774727, 5.348758439731457, 5.323856189774727, 5.308758439731458, 5.348758439731457, 5.443856189774728, 5.4287584397314586, 5.483856189774728, 5.403856189774728, 5.403856189774728, 5.333660689688188]"
ACO,U-Trap,50,2,2001,True,True,225,175,53,3.30188679245283,,5.243856189774727,4.231874251123897,,"[0.0, 2.4301974240127056, 3.3071251585103023, 3.8402400004270434, 3.708321173796898, 3.7322654849679098, 3.8961746300696403, 4.355490674142513, 4.395783629896564, 4.4659791299831015, 4.5059791299831025, 4.347976439385301, 4.421467880199449, 4.93166338028599, 5.038562939644917, 4.9157287506433915, 4.890826500686661, 4.8438561897747245, 5.0438561897747265, 4.9957287506433925, 5.023465189601649, 4.998562939644918, 5.243856189774727]"
ACO,U-Trap,50,2,2005,True,True,73,63,53,1.1886792452830188,,4.663465189601647,3.432155904606672,,"[0.0, 2.5146375353553565, 3.59572875064339, 3.805533250556851, 3.9426831892554914, 4.459470570797252, 4.47572875064339, 4.663465189601647]"
ACO,U-Trap,50,1,1006,False,False,610,304,61,4.983606557377049,,5.333660689688188,5.151026242435531,,"[0.0, 2.2536606896881852, 3.297207892028157, 3.9190795706241732, 4.033786320494365, 4.76307418942857, 4.768367439558379, 4.84637013015618, 5.228758439731457, 5.253660689688188, 5.213660689688187, 5.213660689688188, 5.363856189774727, 5.323856189774726, 5.238562939644918, 5.363856189774728, 5.483856189774728, 5.443856189774728, 5.403856189774727, 5.333660689688188, 5.363856189774728, 5.403856189774728, 5.563856189774728, 5.483856189774728, 5.483856189774727, 5.403856189774728, 5.3887584397314585, 5.3887584397314585, 5.428758439731458, 5.2136606896881865, 5.483856189774728, 5.363856189774728, 5.3736606896881876, 5.348758439731458, 5.483856189774728, 5.443856189774728, 5.523856189774728, 5.2687584397314575, 5.388758439731457, 5.483856189774727, 5.348758439731458, 5.483856189774728, 5.348758439731458, 5.468758439731459, 5.253660689688188, 5.323856189774728, 5.443856189774728, 5.388758439731458, 5.603856189774728, 5.403856189774728, 5.563856189774728, 5.603856189774728, 5.483856189774728, 5.388758439731458, 5.428758439731458, 5.483856189774727, 5.443856189774727, 5.468758439731458, 5.468758439731458, 5.443856189774727, 5.333660689688188]"
ACO,U-Trap,50,1,1008,False,False,610,284,61,4.655737704918033,,5.348758439731458,5.130069494479838,,"[0.0, 2.1871251585103026, 3.162515864307622, 4.359079570624175, 4.806370130156181, 5.133660689688188, 4.918562939644916, 5.188758439731456, 5.118562939644918, 5.090826500686662, 5.010826500686662, 4.9006310006001215, 4.8838561897747255, 4.9414678801994505, 5.03656563024272, 5.108758439731457, 5.188758439731457, 5.133660689688188, 5.013660689688186, 5.2687584397314575, 5.1887584397314575, 5.2687584397314575, 5.483856189774728, 5.323856189774727, 5.483856189774728, 5.483856189774728, 5.308758439731458, 5.323856189774727, 5.443856189774728, 5.483856189774728, 5.388758439731458, 5.388758439731458, 5.348758439731458, 5.443856189774728, 5.563856189774728, 5.348758439731458, 5.483856189774727, 5.428758439731458, 5.403856189774726, 5.443856189774728, 5.403856189774728, 5.483856189774728, 5.603856189774728, 5.403856189774727, 5.443856189774728, 5.348758439731458, 5.428758439731458, 5.563856189774727, 5.563856189774728, 5.563856189774727, 5.443856189774728, 5.443856189774728, 5.483856189774728, 5.403856189774727, 5.403856189774728, 5.403856189774727, 5.363856189774728, 5.3736606896881876, 5.443856189774727, 5.443856189774727, 5.428758439731458]"
ACO,U-Trap,50,2,2000,False,False,530,214,53,4.037735849056604,,5.323856189774728,4.982286247271686,,"[0.0, 1.9649464824197074, 2.314251373803921, 3.227976439385299, 4.078242691024845, 4.52637013015618, 4.631272380112911, 4.653660689688187, 4.7092750707107145, 5.118562939644919, 5.093660689688187, 4.928367439558379, 5.108758439731457, 5.133660689688188, 5.2687584397314575, 5.158562939644919, 5.1087584397314565, 5.283856189774728, 5.3087584397314584, 5.213660689688187, 5.173660689688188, 5.268758439731456, 5.2687584397314575, 5.118562939644917, 5.228758439731457, 5.308758439731458, 5.283856189774726, 5.443856189774728, 5.293660689688188, 5.293660689688188, 5.228758439731456, 5.3887584397314585, 5.348758439731458, 5.2687584397314575, 5.308758439731458, 5.268758439731457, 5.293660689688188, 5.523856189774727, 5.523856189774728, 5.483856189774727, 5.563856189774728, 5.523856189774728, 5.348758439731458, 5.363856189774727, 5.468758439731459, 5.443856189774728, 5.483856189774728, 5.483856189774727, 5.323856189774728, 5.523856189774727, 5.3887584397314585, 5.468758439731459, 5.523856189774728]"
ACO,U-Trap,50,2,2002,False,False,530,194,53,3.660377358490566,,5.323856189774726,5.058793717359749,,"[0.0, 2.261119188563182, 3.399596201603432, 4.243074189428569, 4.3610768800263715, 4.07127238011291, 4.998562939644918, 4.853660689688187, 4.943465189601649, 4.918562939644917, 4.988758439731456, 5.0136606896881855, 5.05166338028599, 5.131663380285989, 5.13166338028599, 5.021467880199451, 5.028758439731456, 5.308758439731458, 5.283856189774726, 5.403856189774726, 5.323856189774726, 5.323856189774726, 5.363856189774728, 5.363856189774728, 5.283856189774726, 5.133660689688188, 5.228758439731457, 5.443856189774726, 5.403856189774728, 5.308758439731457, 5.363856189774727, 5.403856189774727, 5.483856189774727, 5.483856189774727, 5.563856189774728, 5.443856189774727, 5.563856189774728, 5.348758439731458, 5.483856189774728, 5.483856189774727, 5.308758439731457, 5.603856189774727, 5.563856189774727, 5.323856189774728, 5.523856189774728, 5.363856189774728, 5.363856189774726, 5.323856189774726, 5.563856189774728, 5.403856189774728, 5.523856189774727, 5.468758439731459, 5.563856189774728]"
ACO,U-Trap,50,2,2009,True,True,103,83,53,1.5660377358490567,,5.213660689688188,4.297342175920256,,"[0.0, 2.97827859738256, 4.347976439385301, 4.633269689515109, 4.78146788019945, 4.943465189601648, 5.0214678801994515, 5.028758439731456, 5.133660689688187, 5.188758439731457, 5.213660689688188]"
ACO,U-Trap,50,2,2003,False,False,530,330,53,6.226415094339623,,5.308758439731458,5.159589292661242,,"[0.0, 3.341147631579379, 4.25617463006964, 4.558562939644917, 4.743465189601649, 4.80637013015618, 4.893660689688186, 4.908758439731457, 4.798562939644918, 4.8765656302427205, 4.93166338028599, 5.308758439731458, 5.188758439731457, 5.188758439731457, 5.188758439731457, 5.17166338028599, 5.283856189774726, 5.083856189774725, 5.243856189774726, 5.443856189774727, 5.483856189774727, 5.443856189774727, 5.388758439731458, 5.468758439731458, 5.483856189774727, 5.483856189774728, 5.4287584397314586, 5.483856189774727, 5.523856189774728, 5.268758439731458, 5.523856189774728, 5.483856189774728, 5.563856189774728, 5.443856189774727, 5.323856189774726, 5.308758439731458, 5.443856189774728, 5.468758439731459, 5.348758439731458, 5.483856189774728, 5.563856189774727, 5.483856189774727, 5.523856189774727, 5.563856189774727, 5.403856189774726, 5.403856189774727, 5.318562939644919, 5.563856189774728, 5.523856189774728, 5.4287584397314586, 5.563856189774728, 5.523856189774728, 5.523856189774728]"
ACO,U-Trap,50,2,2006,True,True,453,273,53,5.150943396226415,,5.268758439731456,4.60812436003882,,"[0.0, 1.478697207421608, 2.352336976809351, 1.9258362124276551, 2.900629380413223, 2.675727130456493, 2.6874066936981666, 3.1350175018502426, 3.321218383132386, 3.7728786893420296, 3.603418923840167, 4.566370130156181, 4.389275070710713, 4.5283674395583775, 4.788758439731456, 4.908758439731456, 4.918562939644917, 5.2287584397314575, 5.213660689688188, 5.268758439731457, 5.173660689688187, 5.203856189774726, 5.403856189774728, 5.268758439731457, 5.308758439731458, 5.443856189774728, 5.403856189774727, 5.348758439731458, 5.403856189774728, 5.483856189774727, 5.443856189774728, 5.428758439731458, 5.443856189774728, 5.428758439731458, 5.483856189774728, 5.483856189774728, 5.268758439731456, 5.443856189774727, 5.403856189774728, 5.443856189774727, 5.443856189774728, 5.483856189774728, 5.348758439731458, 5.443856189774727, 5.3887584397314585, 5.483856189774728]"
ACO,U-Trap,50,2,2004,False,False,530,402,53,7.584905660377358,,5.211663380285991,5.002425818541913,,"[0.0, 2.834967934505293, 2.8821414767228117, 3.5101974240127043, 3.5901974240127044, 4.318242691024846, 4.388438191111385, 4.76637013015618, 4.641076880026373, 4.863465189601648, 4.686370130156181, 4.820631000600122, 4.71656563024272, 5.173660689688187, 5.1887584397314575, 5.1736606896881865, 5.158562939644917, 5.308758439731457, 5.323856189774727, 5.228758439731457, 5.483856189774728, 5.2687584397314575, 5.363856189774727, 5.308758439731457, 5.323856189774727, 5.443856189774726, 5.363856189774727, 5.443856189774726, 5.3887584397314585, 5.333660689688188, 5.523856189774728, 5.363856189774728, 5.483856189774728, 5.443856189774727, 5.468758439731459, 5.388758439731458, 5.483856189774728, 5.443856189774726, 5.523856189774728, 5.523856189774728, 5.403856189774728, 5.428758439731458, 5.211663380285991, 5.483856189774727, 5.483856189774728, 5.348758439731458, 5.483856189774728, 5.483856189774728, 5.443856189774728, 5.483856189774728, 5.268758439731458, 5.268758439731458, 5.3887584397314585]"
ACO,U-Trap,50,2,2008,True,True,219,179,53,3.3773584905660377,,5.253660689688188,4.808799786240764,,"[0.0, 2.3439851221643755, 4.201076880026371, 4.728367439558378, 4.828758439731455, 4.808367439558378, 4.838562939644917, 5.173660689688188, 5.198562939644918, 5.293660689688188, 5.308758439731458, 5.17166338028599, 5.308758439731457, 5.443856189774727, 5.403856189774726, 5.3887584397314585, 5.523856189774727, 5.323856189774728, 5.253660689688188, 5.483856189774727, 5.363856189774728, 5.403856189774728]"
ACO,U-Trap,50,3,3002,True,True,117,87,55,1.5818181818181818,,5.158562939644919,3.6482760335606934,,"[0.0, 1.834247756139261, 3.3876561907652296, 3.0266441130147705, 3.4790210737063387, 3.815337750470312, 4.203074189428569, 4.473269689515108, 4.63127238011291, 4.87656563024272, 4.893660689688186, 5.158562939644919]"
ACO,U-Trap,50,3,3001,True,True,201,167,55,3.036363636363636,,5.118562939644918,4.33200193831764,,"[0.0, 2.527668445400402, 3.2317890110921685, 3.4508813799398323, 3.8566912610488986, 4.15095213149284, 4.311272380112911, 4.513269689515108, 4.838562939644916, 4.838562939644918, 4.903465189601649, 4.703465189601648, 5.063465189601649, 5.093660689688187, 4.74146788019945, 5.068758439731456, 5.188758439731456, 5.133660689688187, 4.998562939644918, 5.238562939644918, 5.118562939644918]"
ACO,U-Trap,50,3,3003,True,True,115,85,55,1.5454545454545454,,3.8145459846228915,3.2456677552020796,,"[0.0, 2.8419621749610786, 3.2643602500376185, 3.4422921890824134, 3.312157675047617, 3.5443504845363534, 3.7194482345796223, 3.5823531751341555, 3.677450925177425, 3.8945459846228916, 3.854545984622891, 3.8145459846228915]"
ACO,U-Trap,50,2,2007,True,True,499,245,53,4.622641509433962,,5.243856189774728,5.032633734265006,,"[0.0, 2.0793308322365363, 2.9045297862980863, 3.519448234579622, 4.108438191111384, 4.332878689342031, 4.465979129983103, 4.563856189774724, 4.741467880199451, 5.133660689688188, 5.2687584397314575, 5.293660689688188, 5.243856189774727, 5.333660689688188, 5.323856189774727, 5.333660689688188, 5.308758439731458, 5.283856189774728, 5.3887584397314585, 5.2536606896881874, 5.443856189774728, 5.483856189774728, 5.428758439731458, 5.483856189774728, 5.428758439731458, 5.483856189774728, 5.483856189774727, 5.323856189774727, 5.563856189774728, 5.483856189774727, 5.483856189774728, 5.308758439731458, 5.563856189774728, 5.243856189774728, 5.483856189774728, 5.403856189774728, 5.3736606896881876, 5.483856189774727, 5.563856189774728, 5.403856189774728, 5.348758439731458, 5.348758439731458, 5.403856189774728, 5.293660689688188, 5.3887584397314585, 5.443856189774728, 5.283856189774727, 5.403856189774728, 5.348758439731458, 5.563856189774728]"
ACO,U-Trap,50,3,3006,True,True,105,73,55,1.3272727272727274,,4.388438191111385,3.6440262923036784,,"[0.0, 2.360238380240146, 3.673786320494366, 4.029275070710712, 3.9725857335879793, 3.7479764393852992, 4.4634651896016475, 4.433269689515108, 4.496174630069643, 4.519079570624175, 4.388438191111385]"
ACO,U-Trap,50,3,3005,True,True,121,83,55,1.509090909090909,,4.651663380285988,4.256332408635661,,"[0.0, 3.4488840705376353, 4.0121800112652455, 4.673269689515108, 4.576174630069642, 4.8214678801994495, 4.981467880199451, 4.9414678801994505, 4.7165656302427195, 4.868758439731456, 4.723856189774725, 4.651663380285988, 4.9165656302427205]"
ACO,U-Trap,50,3,3007,True,True,101,85,55,1.5454545454545454,,5.133660689688188,3.9633674518306403,,"[0.0, 3.2394580000808886, 3.6863701301561793, 4.199079570624174, 4.301467880199449, 4.33287868934203, 4.428758439731455, 4.605533250556852, 4.736174630069641, 4.933660689688187, 5.133660689688188]"
ACO,U-Trap,50,3,3004,True,True,451,313,55,5.6909090909090905,,5.428758439731458,4.777349522675716,,"[0.0, 2.0369424395125355, 3.090044500340505, 3.351789011092169, 3.5386885704510966, 3.8410768800263715, 3.9630741894285686, 4.201076880026371, 4.313269689515107, 4.503465189601647, 4.353269689515108, 4.4417418630580405, 4.503465189601647, 4.623465189601648, 4.703465189601649, 4.583465189601648, 4.553269689515108, 4.65817193947184, 4.981467880199451, 5.133660689688187, 5.133660689688188, 5.443856189774727, 5.388758439731457, 5.363856189774726, 5.2936606896881875, 5.403856189774728, 5.403856189774728, 5.308758439731458, 5.3336606896881875, 5.308758439731458, 5.348758439731458, 5.373660689688188, 5.388758439731458, 5.363856189774726, 5.333660689688188, 5.483856189774728, 5.468758439731459, 5.268758439731457, 5.508758439731459, 5.4287584397314586, 5.563856189774728, 5.483856189774728, 5.468758439731459, 5.428758439731458, 5.563856189774728, 5.523856189774727]"
ACO,U-Trap,50,3,3009,True,True,101,83,55,1.509090909090909,,4.668438191111386,3.2804029318235735,,"[0.0, 2.141144013914718, 2.9008822622124826, 3.3012025108325522, 3.5615935110056296, 3.4894007015168937, 3.329431295966384, 3.7705611313197624, 4.293340441068116, 4.628438191111386, 4.668438191111386]"
ACO,U-Trap,50,3,3008,True,True,153,89,55,1.6181818181818182,,4.660631000600122,3.139341427068517,,"[0.0, 1.9630741894285693, 2.222827993944977, 2.7370908747136706, 3.0405847348386414, 2.953294175306636, 3.0739278236003806, 3.1692288049492334, 3.3936144239267056, 3.417796811598594, 3.8194738723807213, 3.943981820580904, 3.584350484536353, 4.111789011092167, 4.137796811598594, 4.660631000600122]"
ACO,U-Trap,50,3,3000,False,False,550,166,55,3.018181818181818,,5.228758439731457,4.936490213910877,,"[0.0, 1.8892527344930845, 2.7350626156021507, 3.285258115688689, 3.177059925004348, 3.464350484536353, 3.614545984622892, 3.6223531751341556, 4.067601311512056, 5.028758439731456, 5.348758439731458, 5.323856189774727, 5.173660689688187, 5.21166338028599, 5.253660689688188, 5.228758439731457, 5.173660689688188, 5.293660689688188, 4.908758439731455, 5.243856189774728, 5.3087584397314584, 5.403856189774728, 5.2287584397314575, 5.388758439731458, 5.308758439731458, 5.3887584397314585, 5.348758439731458, 5.3887584397314585, 5.253660689688188, 5.3887584397314585, 5.133660689688188, 5.173660689688187, 5.403856189774728, 5.333660689688188, 5.4287584397314586, 5.523856189774728, 5.523856189774728, 5.363856189774728, 5.363856189774727, 5.333660689688188, 5.348758439731458, 5.483856189774728, 5.388758439731457, 5.483856189774727, 5.563856189774728, 5.443856189774728, 5.468758439731459, 5.468758439731459, 5.483856189774728, 5.523856189774728, 5.443856189774726, 5.403856189774728, 5.373660689688188, 5.228758439731457, 5.363856189774728]"
ACO,U-Trap,50,4,4004,True,True,93,83,53,1.5660377358490567,,3.579470570797251,2.916875304824106,,"[0.0, 1.697455974645788, 2.493911951300547, 2.670170131146685, 3.3424426452401304, 3.309275070710713, 3.974177320667443, 4.211343131665918, 3.8905062520665883, 3.579470570797251]"
ACO,U-Trap,50,4,4006,True,True,101,87,53,1.6415094339622642,,3.8075854392122217,2.933193603159606,,"[0.0, 1.756623811079363, 2.483673826596007, 2.9908936345750057, 3.239021073706339, 3.4141188237496083, 3.559021073706339, 3.559021073706339, 3.5675854392122215, 3.8875854392122213, 3.8075854392122217]"
ACO,U-Trap,50,4,4002,True,True,319,245,53,4.622641509433962,,4.940631000600122,4.094215998218885,,"[0.0, 2.3064124386929903, 3.03387179419703, 3.300365631233224, 3.4019170612091707, 3.0560576127551546, 3.1373899391256836, 3.8002948796802163, 4.182683189255491, 4.222683189255491, 4.102683189255491, 4.262683189255491, 4.032487689168952, 4.342683189255492, 4.259849000253966, 4.4553377504703136, 4.280240000427044, 4.430435500513583, 4.500631000600122, 4.595728750643391, 4.525533250556853, 4.420631000600121, 4.533340441068117, 4.590435500513584, 4.700631000600123, 4.860631000600122, 4.8757287506433915, 4.915728750643392, 4.9957287506433925, 4.940631000600122, 4.955728750643392, 4.9957287506433925]"
